StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Q50,att_check_1,att_check_2,ai_comprehension,1_timing_First Click,1_timing_Last Click,1_timing_Page Submit,1_timing_Click Count,1_ai_score,1_profile_trust_1,1_profile_trust_2,1_profile_trust_3,2_timing_First Click,2_timing_Last Click,2_timing_Page Submit,2_timing_Click Count,2_ai_score,2_profile_trust_1,2_profile_trust_2,2_profile_trust_3,3_timing_First Click,3_timing_Last Click,3_timing_Page Submit,3_timing_Click Count,3_ai_score,3_profile_trust_1,3_profile_trust_2,3_profile_trust_3,4_timing_First Click,4_timing_Last Click,4_timing_Page Submit,4_timing_Click Count,4_ai_score,4_profile_trust_1,4_profile_trust_2,4_profile_trust_3,5_timing_First Click,5_timing_Last Click,5_timing_Page Submit,5_timing_Click Count,5_ai_score,5_profile_trust_1,5_profile_trust_2,5_profile_trust_3,6_timing_First Click,6_timing_Last Click,6_timing_Page Submit,6_timing_Click Count,6_ai_score,6_profile_trust_1,6_profile_trust_2,6_profile_trust_3,7_timing_First Click,7_timing_Last Click,7_timing_Page Submit,7_timing_Click Count,7_ai_score,7_profile_trust_1,7_profile_trust_2,7_profile_trust_3,8_timing_First Click,8_timing_Last Click,8_timing_Page Submit,8_timing_Click Count,8_ai_score,8_profile_trust_1,8_profile_trust_2,8_profile_trust_3,9_timing_First Click,9_timing_Last Click,9_timing_Page Submit,9_timing_Click Count,9_ai_score,9_profile_trust_1,9_profile_trust_2,9_profile_trust_3,10_timing_First Click,10_timing_Last Click,10_timing_Page Submit,10_timing_Click Count,10_ai_score,10_profile_trust_1,10_profile_trust_2,10_profile_trust_3,general_trust_1,general_trust_2,general_trust_3,ai_att_1,ai_att_2,ai_att_3,ai_att_4,birth_year,education,gender,gender_4_TEXT,geography,political_identity,perceived_purpose,profile_factors_1,profile_factors_2,profile_factors_3,ai_reasons,ai_opinion_free_text,debrief_agree,survey_finished,order,question_order,survey_code,condition
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Distribution Channel,User Language,"By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology.  If you have questions about this research, please contact us at stanfordpsych251@gmail.com.
You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. 
Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. We have recently been made aware that your public Amazon.com profile can be accessed via your worker ID if you do not choose to opt out. If you would like to opt out of this feature, you may follow instructions available here (Links to an external site.)",Describe in 2-3 sentences what the system is doing:,"Some warm-up questions to begin with: Choose the accurate rephrasing of ""It is easy to see John"".",Choose the scenario described:,Indicate how the profiles are created:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,This profile has been:,"This person maintains a clean, safe, and comfortable household.",This person will be concerned about satisfying my needs during the stay.,"This person will not intentionally harm,
overcharge, or scam me.","In general, most people maintain a clean, safe, and comfortable household.","In general, most people are basically good and kind.","In general, most people are basically honest.","Artificial intelligence is bringing us into a
bright new era.","Artificial intelligence can eliminate a lot of
tedious work for people.","Artificial
intelligence is lessening the importance of too many jobs now done by humans:","Artificial intelligence makes me uncomfortable
because I do not understand it:",What is your year of birth?,What is the highest level of school you have completed or the highest degree you have received?,What is your gender? - Selected Choice,What is your gender? - Other - Text,Indicate your geography:,"Where would you
  place yourself on a scale from liberal to conservative?","Please
describe what you perceived as the purpose of this study:",Name up to three factors you considered when rating a host profile: - 1.,Name up to three factors you considered when rating a host profile: - 2.,Name up to three factors you considered when rating a host profile: - 3.,"How did you decide whether a profile was
AI-generated?","What do you think about computer-generated
profiles?","I
have been debriefed by the Research team, and I understand the true intent of
and the purpose of the study.","Then, finish the survey by submitting this question:

WARNING: PLEASE SUBMIT THE HIT BEFORE FINISHING THIS SURVEY. Otherwise you will lose access to the completion code.",order,question_order,survey_code,condition
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID2""}","{""ImportId"":""QID50_TEXT""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28""}","{""ImportId"":""QID29""}","{""ImportId"":""1_QID15_FIRST_CLICK""}","{""ImportId"":""1_QID15_LAST_CLICK""}","{""ImportId"":""1_QID15_PAGE_SUBMIT""}","{""ImportId"":""1_QID15_CLICK_COUNT""}","{""ImportId"":""1_QID17""}","{""ImportId"":""1_QID18""}","{""ImportId"":""1_QID19""}","{""ImportId"":""1_QID20""}","{""ImportId"":""2_QID15_FIRST_CLICK""}","{""ImportId"":""2_QID15_LAST_CLICK""}","{""ImportId"":""2_QID15_PAGE_SUBMIT""}","{""ImportId"":""2_QID15_CLICK_COUNT""}","{""ImportId"":""2_QID17""}","{""ImportId"":""2_QID18""}","{""ImportId"":""2_QID19""}","{""ImportId"":""2_QID20""}","{""ImportId"":""3_QID15_FIRST_CLICK""}","{""ImportId"":""3_QID15_LAST_CLICK""}","{""ImportId"":""3_QID15_PAGE_SUBMIT""}","{""ImportId"":""3_QID15_CLICK_COUNT""}","{""ImportId"":""3_QID17""}","{""ImportId"":""3_QID18""}","{""ImportId"":""3_QID19""}","{""ImportId"":""3_QID20""}","{""ImportId"":""4_QID15_FIRST_CLICK""}","{""ImportId"":""4_QID15_LAST_CLICK""}","{""ImportId"":""4_QID15_PAGE_SUBMIT""}","{""ImportId"":""4_QID15_CLICK_COUNT""}","{""ImportId"":""4_QID17""}","{""ImportId"":""4_QID18""}","{""ImportId"":""4_QID19""}","{""ImportId"":""4_QID20""}","{""ImportId"":""5_QID15_FIRST_CLICK""}","{""ImportId"":""5_QID15_LAST_CLICK""}","{""ImportId"":""5_QID15_PAGE_SUBMIT""}","{""ImportId"":""5_QID15_CLICK_COUNT""}","{""ImportId"":""5_QID17""}","{""ImportId"":""5_QID18""}","{""ImportId"":""5_QID19""}","{""ImportId"":""5_QID20""}","{""ImportId"":""6_QID15_FIRST_CLICK""}","{""ImportId"":""6_QID15_LAST_CLICK""}","{""ImportId"":""6_QID15_PAGE_SUBMIT""}","{""ImportId"":""6_QID15_CLICK_COUNT""}","{""ImportId"":""6_QID17""}","{""ImportId"":""6_QID18""}","{""ImportId"":""6_QID19""}","{""ImportId"":""6_QID20""}","{""ImportId"":""7_QID15_FIRST_CLICK""}","{""ImportId"":""7_QID15_LAST_CLICK""}","{""ImportId"":""7_QID15_PAGE_SUBMIT""}","{""ImportId"":""7_QID15_CLICK_COUNT""}","{""ImportId"":""7_QID17""}","{""ImportId"":""7_QID18""}","{""ImportId"":""7_QID19""}","{""ImportId"":""7_QID20""}","{""ImportId"":""8_QID15_FIRST_CLICK""}","{""ImportId"":""8_QID15_LAST_CLICK""}","{""ImportId"":""8_QID15_PAGE_SUBMIT""}","{""ImportId"":""8_QID15_CLICK_COUNT""}","{""ImportId"":""8_QID17""}","{""ImportId"":""8_QID18""}","{""ImportId"":""8_QID19""}","{""ImportId"":""8_QID20""}","{""ImportId"":""9_QID15_FIRST_CLICK""}","{""ImportId"":""9_QID15_LAST_CLICK""}","{""ImportId"":""9_QID15_PAGE_SUBMIT""}","{""ImportId"":""9_QID15_CLICK_COUNT""}","{""ImportId"":""9_QID17""}","{""ImportId"":""9_QID18""}","{""ImportId"":""9_QID19""}","{""ImportId"":""9_QID20""}","{""ImportId"":""10_QID15_FIRST_CLICK""}","{""ImportId"":""10_QID15_LAST_CLICK""}","{""ImportId"":""10_QID15_PAGE_SUBMIT""}","{""ImportId"":""10_QID15_CLICK_COUNT""}","{""ImportId"":""10_QID17""}","{""ImportId"":""10_QID18""}","{""ImportId"":""10_QID19""}","{""ImportId"":""10_QID20""}","{""ImportId"":""QID33""}","{""ImportId"":""QID31""}","{""ImportId"":""QID32""}","{""ImportId"":""QID37""}","{""ImportId"":""QID38""}","{""ImportId"":""QID39""}","{""ImportId"":""QID40""}","{""ImportId"":""QID22_TEXT""}","{""ImportId"":""QID23""}","{""ImportId"":""QID24""}","{""ImportId"":""QID24_4_TEXT""}","{""ImportId"":""QID25""}","{""ImportId"":""QID26""}","{""ImportId"":""QID41_TEXT""}","{""ImportId"":""QID42_1""}","{""ImportId"":""QID42_2""}","{""ImportId"":""QID42_3""}","{""ImportId"":""QID43_TEXT""}","{""ImportId"":""QID44_TEXT""}","{""ImportId"":""QID46""}","{""ImportId"":""QID49""}","{""ImportId"":""order""}","{""ImportId"":""question_order""}","{""ImportId"":""survey_code""}","{""ImportId"":""condition""}"
2019-12-04 13:03,2019-12-04 13:07,100,224,TRUE,2019-12-04 13:07,R_b0Y9aDShWRjtd29,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,0,0,14.563,0,,60,70,70,0,0,13.202,0,,70,80,60,0,0,15.398,0,,60,90,90,0,0,10.304,0,,70,Highly confident 100%,80,0,0,10.813,0,,70,70,80,0,0,8.548,0,,60,90,80,0,0,11.517,0,,50,40,60,0,0,13.457,0,,70,80,80,0,0,5.374,0,,90,80,90,0,0,23.081,0,,80,90,80,70,80,90,80,90,60,20,1978,Bachelor's degree in college,Male,,Suburban,Somewhat liberal,I don't know,their focus on why to AirBnb,Their jobs,Their history,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,30,30|18|15|6|19|27|3|20|1|8,5302600893,control
2019-12-04 13:02,2019-12-04 13:07,100,307,TRUE,2019-12-04 13:07,R_2Sf824tnzjoYip2,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,11.26,16.821,17.716,3,,70,80,90,10.593,13.871,14.56,3,,90,60,80,11.414,14.802,15.501,3,,90,80,90,8.339,13.359,13.933,3,,Highly confident 100%,70,80,17.925,20.817,21.624,3,,60,50,50,6.497,10.283,10.875,4,,60,50,50,11.288,14.891,15.572,3,,80,50,60,5.376,8.013,8.838,3,,70,70,80,10.867,14.671,15.384,4,,70,90,90,7.675,10.48,11.136,3,,90,Highly confident 100%,Highly confident  100%,30,60,50,50,60,40,50,1988,High school graduate,Male,,Urban,Somewhat liberal,Judging the trustworthiness of room sharing hosts.,Their interests,Their background,Friendliness in the text,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,29,29|10|19|8|5|21|13|15|26|16,1490816612,control
2019-12-04 13:03,2019-12-04 13:08,100,285,TRUE,2019-12-04 13:08,R_wSpHcfLhl4Y2kcV,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,The person in the profile and I are traveling together.,,9.937,17.002,17.706,4,,80,90,80,8.205,12.673,13.519,3,,60,50,70,11.547,17.161,17.902,3,,70,60,70,8.943,12.607,13.537,3,,60,70,60,13.994,22.81,23.458,6,,70,60,80,5.897,8.717,10.22,4,,80,80,90,9.408,12.204,12.821,3,,80,50,50,16.667,20.591,21.386,4,,80,70,80,9.639,16.029,16.737,4,,80,70,60,29.124,39.308,39.983,5,,80,80,80,90,70,60,Strongly disagree 0%,30,Strongly agree 100%,50,1979,Bachelor's degree in college,Male,,Rural,Liberal,Not sure.,Their jobs,Their education,Whether they like to travel,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,21,21|30|12|6|19|14|20|16|7|9,7342107703,control
2019-12-04 13:04,2019-12-04 13:08,100,238,TRUE,2019-12-04 13:08,R_2n6tt2VUIRlZZYt,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,The person in the profile is traveling and I am offering to host.,,9.865,15.098,15.931,3,,80,80,90,3.03,20.013,20.705,11,,80,80,80,4.495,9.345,10.15,4,,80,80,80,21.413,25.587,26.185,4,,90,90,90,2.076,5.337,5.998,3,,80,80,80,3.334,6.357,7.061,3,,80,80,80,2.541,5.613,6.188,3,,80,80,90,2.648,12.631,13.85,4,,90,90,90,0.854,6.77,7.013,8,,80,80,90,2.156,5.811,6.079,4,,80,80,80,90,80,80,80,80,50,20,1994,High school graduate,Male,,Rural,Somewhat conservative,Thoughts on host,Pic,Bio,Ratings,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,27,27|6|15|12|30|20|1|7|25|19,4165512776,control
2019-12-04 13:03,2019-12-04 13:08,100,334,TRUE,2019-12-04 13:08,R_1EZsjZ8cCkHxYid,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,13.785,19.609,20.653,3,,30,70,50,20.642,25.802,27.673,4,,70,50,40,8.53,14.322,15.152,3,,10,10,10,10.362,13.33,14.494,3,,60,50,50,10.826,13.258,14.023,3,,10,10,10,25.557,36.117,37.491,3,,40,70,60,12.545,16.073,17.463,3,,50,60,70,8.908,13.492,14.618,4,,20,60,40,6.847,9.599,10.644,3,,90,80,90,8.07,11.19,11.932,4,,60,80,60,40,60,30,80,Strongly agree 100%,60,70,1991,Bachelor's degree in college,Female,,Suburban,Somewhat liberal,judging a host based off of their profile,safety,how much we have in common,female or male,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,17,17|9|6|10|30|27|12|5|22|21,2113675097,control
2019-12-04 13:02,2019-12-04 13:09,100,389,TRUE,2019-12-04 13:09,R_2Y3xxcdsw55IQIV,,,,,anonymous,EN,I CONSENT to take part in the study.,Generating an optimized profile for a host,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",2.067,24.003,24.713,8,Definitely AI-generated     - 6,60,70,50,1.611,11.313,12.192,7,2,70,50,60,24.778,33.469,34.326,9,3,60,70,70,33.386,42.473,43.089,7,Definitely AI-generated     - 6,30,40,40,2.438,5.721,6.529,4,Definitely AI-generated     - 6,60,70,60,2.299,7.137,8.039,5,2,50,50,60,3.396,6.9,7.487,4,2,60,70,60,2.172,6.1,6.814,6,Definitely AI-generated     - 6,70,70,80,3.735,7.724,8.36,5,5,70,60,70,17.006,21.467,22.843,5,5,60,70,60,50,30,30,40,70,60,20,1993,Bachelor's degree in college,Male,,Urban,Conservative,Beliefs about hosts,Cleanliness,Concern,Whether I'd be harmed,Depending on the content of the profile,I think they're artificial sounding,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,1,1|18|29|5|3|7|21|13|16|23,1539364744,primed
2019-12-04 13:05,2019-12-04 13:09,100,218,TRUE,2019-12-04 13:09,R_1pS9XxlVLEmhlCD,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,11.956,19.239,19.865,7,,Not confident 0%,Not confident 0%,Not confident 0%,3.633,8.864,10.895,7,,Not confident 0%,Not confident 0%,Not confident 0%,1.082,9.638,11.548,8,,Not confident 0%,Not confident 0%,Not confident 0%,7.357,11.722,13.461,5,,Not confident 0%,Not confident 0%,Not confident 0%,4.731,10.948,12.703,7,,Not confident 0%,Not confident 0%,Not confident 0%,1.77,6.165,8.39,5,,Not confident 0%,Not confident 0%,Not confident 0%,1.262,6.651,8.3,5,,Not confident 0%,Not confident 0%,Not confident 0%,4.461,10.509,11.966,6,,Not confident 0%,Not confident 0%,Not confident 0%,2.82,9.331,11.712,7,,Not confident 0%,Not confident 0%,Not confident 0%,4.075,9.445,10.511,6,,Not confident 0%,Not confident 0%,Not confident 0%,50,Strongly disagree 0%,Strongly disagree 0%,50,50,Strongly agree 100%,60,1984,High school graduate,Male,,Suburban,Somewhat conservative,,,,,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,26,26|24|29|30|12|14|8|2|4|16,7424393196,control
2019-12-04 13:07,2019-12-04 13:09,100,159,TRUE,2019-12-04 13:09,R_xbfarStauZc4QBr,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,5.727,8.815,9.719,3,,80,50,90,6.737,9.833,10.916,4,,60,50,70,3.747,6.29,7.105,3,,70,50,60,3.71,6.375,6.985,3,,60,80,60,2.974,5.133,5.824,3,,60,60,70,4.016,6.085,6.876,3,,80,70,70,3.328,5.633,6.381,3,,70,70,80,3.344,5.701,7.147,3,,70,70,60,4.315,6.41,6.987,3,,60,50,80,3.477,6.462,7.048,3,,50,50,50,80,80,80,50,80,50,20,1987,Bachelor's degree in college,Female,,Suburban,Liberal,whether or not we trusted others and what changed our minds,hobbies,friendliness,business sense,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,29,29|6|30|16|15|22|9|27|5|2,3532675633,control
2019-12-04 13:05,2019-12-04 13:09,100,238,TRUE,2019-12-04 13:09,R_2CjhdmNnSG0VdQJ,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,14.691,23.835,25.292,3,,50,50,60,6.523,9.664,10.661,3,,70,70,70,9.116,13.05,13.796,4,,80,80,70,6.563,9.548,10.285,4,,70,80,50,3.659,6.45,7.394,4,,50,50,50,6.007,9.007,9.777,3,,40,40,40,7.859,11.105,11.916,4,,50,50,40,11.172,14.107,14.823,4,,70,70,50,3.472,9.646,10.03,7,,40,40,40,5.772,8.445,9.339,4,,50,50,40,70,50,30,70,Strongly agree 100%,Strongly agree 100%,10,1982,High school graduate,Male,,Urban,Somewhat liberal,Thoughts on hosts and their trustworthiness.,Trust,Cleanliness,Accomodations,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,19,19|6|20|8|14|17|29|22|10|5,1474679847,control
2019-12-04 13:02,2019-12-04 13:10,100,431,TRUE,2019-12-04 13:10,R_ALiOTgVKf89ovOV,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,The person in the profile is traveling and I am offering to host.,,22.823,33.064,34.15,4,,90,90,70,8.765,14.664,16.031,3,,50,60,60,12.757,16.361,17.697,3,,60,50,50,9.314,13.267,14.533,3,,80,90,80,10.897,14.363,15.924,3,,70,60,60,69.258,73.46,76.02,3,,70,70,60,5.504,10.466,11.485,3,,40,50,60,13.376,16.398,17.601,3,,80,90,Highly confident  100%,10.361,14.432,15.597,3,,40,30,30,9.255,13.719,15.218,3,,40,70,80,70,70,80,60,70,40,70,1971,Bachelor's degree in college,Male,,Rural,Somewhat conservative,Perceptions of Air BnB hosts.,Their hobbies.,The location of the host property.,Age of host based on descriptions.,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,30,30|6|19|8|3|14|15|16|18|26,5886318197,control
2019-12-04 13:04,2019-12-04 13:10,100,326,TRUE,2019-12-04 13:10,R_eY9bmQ0rjbBXcsh,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,19.146,30.694,31.427,3,,40,70,90,47.882,54.768,55.097,4,,90,90,90,4.5,8.381,9.459,3,,70,80,80,4.999,9.618,10.41,4,,Highly confident 100%,80,80,8.254,12.152,13.071,3,,60,80,60,5.318,9.894,11.05,3,,60,70,80,6.368,8.591,9.318,3,,80,80,80,3.933,6.63,7.507,3,,60,50,40,7.515,9.997,10.818,3,,50,60,70,5.672,8.466,9.173,3,,70,70,70,50,70,50,Strongly agree 100%,Strongly agree 100%,60,Strongly disagree 0%,1997,Bachelor's degree in college,Male,,Suburban,Somewhat conservative,assuming the characteristics of individuals based on their living habits  ,hobbies and interests ,enthusiasm ,grammar ,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,25,25|10|18|4|5|17|26|1|15|28,8242957859,control
2019-12-04 13:04,2019-12-04 13:10,100,335,TRUE,2019-12-04 13:10,R_1EWlcOJ1kiu2ayh,,,,,anonymous,EN,I CONSENT to take part in the study.,It's searching the users social media.  It is then using that to generate a profile,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",0,0,17.569,0,2,50,20,80,0,0,11.521,0,Definitely AI-generated     - 6,10,10,10,0,0,11.378,0,2,70,70,70,0,0,11.426,0,5,10,20,20,0,0,12.101,0,2,80,70,80,0,0,13.139,0,Definitely AI-generated     - 6,Not confident 0%,Not confident 0%,Not confident 0%,0,0,10.598,0,Definitely AI-generated     - 6,Not confident 0%,Not confident 0%,Not confident 0%,0,0,12.301,0,2,90,90,90,15.249,15.249,19.372,1,Definitely human-written - 1,90,90,90,0,0,13.071,0,2,90,90,90,90,90,90,Strongly agree 100%,Strongly agree 100%,10,10,1981,Master's degree,Male,,Rural,Liberal,I don't know,attitude,spirit,looks,I thought of how natural the language was.,I think it's a brave new world.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,17,17|20|1|27|22|7|2|10|21|15,5472476103,primed
2019-12-04 13:08,2019-12-04 13:11,100,128,TRUE,2019-12-04 13:11,R_3I0QtsziFJBaCv5,,,,,anonymous,EN,I CONSENT to take part in the study.,,John is easy to see.,I am traveling and the person in the profile offers to host me.,,0.996,4.72,4.944,6,,80,50,50,0.936,2.328,3.061,3,,40,Highly confident 100%,50,0.469,3.007,3.778,6,,40,40,30,0.461,4.977,5.419,9,,50,40,30,0.32,4.198,4.301,7,,70,60,70,0.259,2.983,3.103,5,,40,60,70,0.245,3.514,4.201,7,,30,70,40,0.211,2.246,2.959,5,,20,70,50,0.307,1.645,2.226,5,,10,50,60,0.151,2.338,2.793,7,,30,60,30,70,80,70,60,50,60,50,1996,Doctoral degree,Male,,Suburban,Somewhat conservative,perceptions of home hosting.,residence,communication,prices,,,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,30,30|1|24|2|16|4|17|6|20|9,7009965616,control
2019-12-04 13:04,2019-12-04 13:11,100,422,TRUE,2019-12-04 13:11,R_1LO7AYIKy7Mnv0x,,,,,anonymous,EN,I CONSENT to take part in the study.,The system is compiling all of the information and creating a profile. The system is creating an about me page.,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",6.098,21.547,22.156,5,3,70,70,Highly confident  100%,6.357,12.981,13.584,8,2,80,90,Highly confident  100%,3.586,8.754,9.391,4,Definitely human-written - 1,80,80,Highly confident  100%,3.822,14.598,15.431,6,4,60,60,70,4.927,11.007,11.23,7,3,80,80,Highly confident  100%,6.183,10.351,10.924,5,Definitely human-written - 1,Highly confident 100%,Highly confident 100%,Highly confident  100%,5.799,10.463,11.273,4,2,50,80,Highly confident  100%,7.792,13.065,13.647,6,4,60,60,60,8.029,11.461,12.104,6,2,Highly confident 100%,Highly confident 100%,Highly confident  100%,7.328,11.376,11.949,4,2,60,70,70,50,70,70,50,50,80,Strongly disagree 0%,1991,Bachelor's degree in college,Male,,Urban,Somewhat liberal,Judging people based on limited information ,hobbies,profession,who they lived with,if it was straight to the point i felt like it was Ai generated,undecided ,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,5,5|12|28|23|14|7|17|3|22|16,8014120384,primed
2019-12-04 13:02,2019-12-04 13:11,100,514,TRUE,2019-12-04 13:11,R_Wpqr5RjAzWcgCt3,,,,,anonymous,EN,I CONSENT to take part in the study.,It is putting a users facebook link into an logarithm. It then generates a good summarized profile.,John is easy to see.,I am traveling and the person in the profile offers to host me.,"Some were generated by the AI system, some were written by the host.",17.439,31.203,31.932,4,5,60,50,80,4.976,16.707,17.436,5,Definitely human-written - 1,90,90,Highly confident  100%,11.087,16.907,17.595,5,2,70,60,60,4.504,20.562,21.429,5,Definitely human-written - 1,50,60,60,9.097,15.978,16.688,4,4,70,70,50,8.113,14.021,14.77,5,5,50,50,50,9.5,19.105,19.988,5,3,60,60,50,7.368,13.529,14.227,4,Definitely AI-generated     - 6,70,50,50,5.776,12.087,13.214,5,4,70,70,60,7.311,11.696,12.983,4,Definitely AI-generated     - 6,60,50,50,70,80,40,50,70,80,40,1994,High school graduate,Male,,Suburban,Somewhat liberal,Perception of roomshare hosts.,how kind they sound,what their interests are,how trustworthy they sound,If it was really generic and sounded boring with no real emotion.,I feel like its a nice option to have because thinking of writing a profile can be difficult with all that you can put into it.,I AGREE that the data collected during the study may be included for the purpose of the study.,I am finished with the survey and have submitted my code on Amazon Mechanical Turk,11,11|20|15|26|6|12|10|21|16|19,3616371990,primed
